imagepath,imagepath_neg,caption,caption_neg
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001946@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001946@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image showing visualized breast parenchyma within the sonographic field.,[unremarkable] Breast ultrasound image showing visualized breast parenchyma within the sonographic field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001947@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001947@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image demonstrating anatomical breast tissue within the imaging plane.,[sonographically negative] Breast ultrasound image demonstrating anatomical breast tissue within the imaging plane.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001948@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001948@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image showing the visualized sonographic anatomy of the breast.,[unremarkable] Breast ultrasound image showing the visualized sonographic anatomy of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001949@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001949@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image demonstrating breast tissue structures within the field of view.,[preserved] Breast ultrasound image demonstrating breast tissue structures within the field of view.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001950@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001950@0.png,[hyperplasia] Breast ultrasound image showing parenchymal breast tissue and surrounding tissue context.,[normal-appearing background breast tissue] Breast ultrasound image showing parenchymal breast tissue and surrounding tissue context.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001951@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001951@0.png,[hyperplasia] Breast ultrasound image demonstrating the anatomical layout of visualized breast tissue.,[normal breast ultrasound appearance] Breast ultrasound image demonstrating the anatomical layout of visualized breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001954@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001954@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image showing sonographic breast tissue layers within the visible field.,[normal-appearing] Breast ultrasound image showing sonographic breast tissue layers within the visible field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001955@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001955@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image demonstrating the visualized tissue architecture of the breast.,[normal breast tissue appearance] Breast ultrasound image demonstrating the visualized tissue architecture of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001956@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001956@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image showing the local anatomical context of breast parenchyma.,[no sonographic abnormality] Breast ultrasound image showing the local anatomical context of breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001957@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001957@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image demonstrating breast tissue components visible on ultrasound.,[preserved breast parenchymal appearance] Breast ultrasound image demonstrating breast tissue components visible on ultrasound.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001958@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001958@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image showing the sonographic appearance of visualized breast anatomy.,[no sonographic abnormality] Breast ultrasound image showing the sonographic appearance of visualized breast anatomy.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001959@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001959@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image demonstrating breast parenchyma within the ultrasound scan field.,[negative sonographic finding] Breast ultrasound image demonstrating breast parenchyma within the ultrasound scan field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001962@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001962@0.png,[cyst] Breast ultrasound image showing the tissue background of the visualized breast region.,[unremarkable breast tissue appearance] Breast ultrasound image showing the tissue background of the visualized breast region.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001963@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001963@0.png,[cyst] Breast ultrasound image demonstrating breast tissue anatomy in the sonographic image.,[normal-appearing parenchymal tissue] Breast ultrasound image demonstrating breast tissue anatomy in the sonographic image.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001964@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001964@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image showing visualized parenchymal and surrounding breast tissue.,[no sonographic abnormality] Breast ultrasound image showing visualized parenchymal and surrounding breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001965@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001965@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image demonstrating the anatomical background of breast tissue.,[unremarkable breast tissue appearance] Breast ultrasound image demonstrating the anatomical background of breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001966@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001966@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image showing sonographic tissue context within the breast.,[normal breast ultrasound appearance] Breast ultrasound image showing sonographic tissue context within the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001967@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001967@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image demonstrating visible breast parenchymal structures.,[intact parenchymal architecture] Breast ultrasound image demonstrating visible breast parenchymal structures.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001970@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001970@0.png,[hyperplasia] Breast ultrasound image showing the breast tissue environment within the imaging field.,[unremarkable] Breast ultrasound image showing the breast tissue environment within the imaging field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001971@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001971@0.png,[hyperplasia] Breast ultrasound image demonstrating the visualized structural context of the breast.,[unremarkable background breast tissue] Breast ultrasound image demonstrating the visualized structural context of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001972@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001972@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image documenting visualized breast tissue background.,[no discrete mass] Breast ultrasound image documenting visualized breast tissue background.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001973@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001973@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image describing the sonographic appearance of breast parenchyma.,[no visible focal lesion] Breast ultrasound image describing the sonographic appearance of breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001974@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001974@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image presenting background breast tissue within the imaging field.,[sonographically negative] Breast ultrasound image presenting background breast tissue within the imaging field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001975@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001975@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image documenting background parenchymal echotexture.,[normal-appearing breast parenchyma] Breast ultrasound image documenting background parenchymal echotexture.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001978@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001978@0.png,[cyst] Breast ultrasound image describing tissue composition of the visualized breast region.,[negative sonographic finding] Breast ultrasound image describing tissue composition of the visualized breast region.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001979@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001979@0.png,[cyst] Breast ultrasound image presenting the visualized breast parenchymal background.,[normal background tissue appearance] Breast ultrasound image presenting the visualized breast parenchymal background.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001980@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001980@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image documenting sonographic breast tissue context.,[normal breast tissue appearance] Breast ultrasound image documenting sonographic breast tissue context.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001981@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001981@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image describing the background echogenic appearance of breast tissue.,[unremarkable background breast tissue] Breast ultrasound image describing the background echogenic appearance of breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001982@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001982@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image presenting the tissue background of the breast scan.,[negative] Breast ultrasound image presenting the tissue background of the breast scan.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001983@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001983@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image documenting the visualized parenchymal tissue context.,[normal-appearing sonographic tissue] Breast ultrasound image documenting the visualized parenchymal tissue context.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001984@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001984@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image describing background breast parenchyma in the field of view.,[no suspicious sonographic finding] Breast ultrasound image describing background breast parenchyma in the field of view.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001985@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001985@0.png,[invasive breast carcinoma (of no special type)] Breast ultrasound image presenting the sonographic tissue appearance of the breast.,[no suspicious sonographic finding] Breast ultrasound image presenting the sonographic tissue appearance of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001986@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001986@0.png,[fibrocystic changes] Breast ultrasound image documenting breast tissue composition and background echotexture.,[no suspicious breast lesion] Breast ultrasound image documenting breast tissue composition and background echotexture.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001987@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001987@0.png,[fibrocystic changes] Breast ultrasound image describing visualized breast tissue components without lesion-specific descriptors.,[maintained breast tissue appearance] Breast ultrasound image describing visualized breast tissue components without lesion-specific descriptors.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001988@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001988@0.png,[invasive lobular carcinoma] Breast ultrasound image presenting the background tissue context of the examined breast region.,[unremarkable sonographic appearance] Breast ultrasound image presenting the background tissue context of the examined breast region.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001989@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001989@0.png,[invasive lobular carcinoma] Breast ultrasound image documenting breast parenchymal appearance in the sonographic field.,[negative] Breast ultrasound image documenting breast parenchymal appearance in the sonographic field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001992@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001992@0.png,[metaplasia apocrina] Breast ultrasound image describing the visualized tissue background outside lesion-specific characterization.,[intact] Breast ultrasound image describing the visualized tissue background outside lesion-specific characterization.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/001993@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/001993@0.png,[metaplasia apocrina] Breast ultrasound image presenting background parenchymal tissue for structured image description.,[no mass-like sonographic finding] Breast ultrasound image presenting background parenchymal tissue for structured image description.
